,budget,revenue,runtime,original_language,vote_average,vote_count,main_production_company,main_spoken_language,main_genre,release_month,release_year
1963,300000,11988469,89,en,6.5,166,AVCO Embassy Pictures,English,Horror,3,1979
1964,12000000,21133087,99,en,6.5,334,Artisan Entertainment,English,Horror,9,1999
1965,215000000,752215857,136,en,6.5,6734,Columbia Pictures,English,Action,6,2012
1966,200000000,705717432,142,en,6.5,4274,Columbia Pictures,English,Action,4,2014
1967,14000000,34793160,107,en,6.5,139,Walt Disney Pictures,English,Action,1,1991
1968,150000000,1513528810,124,en,6.5,8842,Universal Studios,English,Action,6,2015
1969,17000000,10000000,154,en,6.5,38,Allied Artists Pictures,English,Action,5,1963
1970,75000000,136982834,135,en,6.5,440,Silver Pictures,English,Action,8,1997
1971,17000000,4836637,98,en,6.5,31,Metro-Goldwyn-Mayer (MGM),English,Action,8,1992
1972,19000000,141407024,118,en,6.5,1729,Columbia Pictures,English,Action,4,1995
1973,75000000,224012234,115,en,6.5,1289,Jerry Bruckheimer Films,English,Action,6,1997
1974,126000000,162949164,136,en,6.5,1813,DreamWorks SKG,English,Action,7,2005
1975,29000000,59509925,105,en,6.5,502,Geffen Pictures,English,Action,12,1991
1976,24000000,18707466,134,en,6.5,70,Metro-Goldwyn-Mayer (MGM),English,Action,8,1985
1977,85000000,363164265,107,en,6.5,2426,Universal Pictures,English,Action,4,2009
1978,22000000,67642693,117,en,6.5,210,Warner Bros.,English,Action,12,1983
1979,61000000,311256926,132,en,6.5,3148,Gotham Group,English,Action,9,2015
1980,22000000,13405595,93,en,6.5,419,New Line Cinema,English,Comedy,11,2006
1981,25000000,68377859,98,en,6.5,363,Touchstone Pictures,English,Comedy,10,2007
1982,20000000,11110975,148,en,6.5,852,Ghoulardi Film Company,English,Comedy,12,2014
1983,10000000,295750,99,en,6.5,181,Magnolia Pictures,English,Comedy,8,2009
1984,39000000,288752301,116,en,6.5,944,Paramount Pictures,English,Comedy,6,1988
1985,32500000,288383523,125,en,6.5,1697,Universal Pictures,English,Comedy,4,2011
1986,45000000,165184237,103,en,6.5,509,Walt Disney Pictures,English,Comedy,11,2011
1987,37000000,165335153,115,en,6.5,1063,Walt Disney Pictures,English,Comedy,8,2001
1988,28000000,39514713,96,en,6.5,491,Walt Disney Pictures,English,Comedy,7,1993
1989,8000000,20000000,149,en,6.5,15,Universal Pictures,English,Comedy,1,1969
1990,17000000,182057016,103,en,6.5,340,Caravan Pictures,English,Comedy,4,1995
1991,62000000,107879496,106,en,6.5,199,Columbia Pictures,English,Comedy,11,1995
1992,48000000,35743308,132,en,6.5,108,Columbia Pictures,English,Comedy,10,2001
1993,7000000,95461682,97,en,6.5,125,Orion Pictures,English,Comedy,7,1981
1994,31000000,35419397,110,en,6.5,124,Orion Pictures,English,Comedy,12,1990
1995,1000000,14444999,95,en,6.5,156,Red Crown Productions,English,Comedy,11,2015
1996,21000000,227799884,105,en,6.5,630,TriStar Pictures,English,Comedy,6,1993
1997,20000000,18253415,114,en,6.5,52,Caravan Pictures,English,Comedy,9,1998
1998,6000000,3485127,107,en,6.5,482,Warner Bros.,English,Comedy,3,2014
1999,3500000,34705850,106,en,6.5,512,Mandalay Vision,English,Comedy,7,2010
2000,9000000,4777465,97,en,6.5,95,United Artists,English,Comedy,9,2002
2001,20000000,13801755,97,en,6.5,126,Regency Enterprises,English,Comedy,11,1997
2002,5000000,9206470,100,en,6.5,325,Castle Rock Entertainment,English,Comedy,4,2012
2003,12000000,100000000,88,en,6.5,1624,Silver Pictures,English,Comedy,3,2012
2004,4500000,146198896,96,en,6.5,614,Warner Bros.,English,Comedy,3,1984
2005,1200000,2600000,85,en,6.5,101,Ignite Entertainment,English,Comedy,9,1999
2006,30000000,42886719,107,en,6.5,329,Mile High Productions,English,Comedy,4,2005
2007,23000000,79799880,101,en,6.5,632,Miramax Films,English,Comedy,1,2015
2008,10000000,10571408,98,en,6.5,88,New Line Cinema,English,Comedy,7,1999
2009,16000000,247275374,107,en,6.5,1894,New Line Cinema,English,Comedy,12,1994
2010,11000000,59827328,98,en,6.5,145,New Line Cinema,English,Comedy,1,2000
2011,26000000,116400000,102,en,6.5,172,Scott Rudin Productions,English,Comedy,9,1996
2012,41000000,91636986,105,en,6.5,531,The Montecito Picture Company,English,Comedy,3,2009
2013,12000000,41205099,92,en,6.5,767,Universal Pictures,English,Comedy,2,1996
2014,20000000,45833132,97,en,6.5,144,Universal Pictures,English,Comedy,5,1985
2015,80000000,214104620,140,en,6.5,1371,Universal Pictures,English,History,7,2009
2016,100000000,93820758,122,en,6.5,1300,Imagine Entertainment,English,Thriller,11,2015
2017,22000000,15400000,116,en,6.5,731,Appian Way,English,Thriller,12,2013
2018,12000000,78868508,96,en,6.5,364,Paramount Pictures,English,Thriller,12,1982
2019,9000000,2395231,117,en,6.5,209,Propaganda Films,English,Thriller,9,1993
2020,27000000,93282604,98,en,6.5,1096,TriStar Pictures,English,Thriller,5,2016
2021,725000,10600000,102,en,6.5,102,Universal Pictures,English,Crime,11,1971
2022,2000000,7306,97,en,6.5,28,Capitol Films,English,Crime,10,2009
2023,4000000,4300000,98,en,6.5,539,Miramax Films,English,Crime,12,1995
2024,50200000,127869379,106,en,6.5,1677,Universal Pictures,English,Science Fiction,3,2011
2025,50000000,8342132,99,en,6.5,346,Regency Enterprises,English,Mystery,9,2005
2026,5000000,2367161,99,en,6.5,661,HanWay Films,English,Mystery,9,2014
2027,12000000,32726956,93,en,6.5,88,Paramount Pictures,English,Documentary,6,2012
2028,30000,3045943,87,en,6.5,201,Hit the Ground Running Films,English,Documentary,9,2010
2029,85000000,311312624,122,en,6.5,2040,Village Roadshow Pictures,Español,Crime,6,2007
2030,15000000,42724017,130,en,6.5,270,Malpaso Productions,Español,Action,12,1986
2031,11000000,31672907,92,en,6.5,205,Twentieth Century Fox Film Corporation,Français,Comedy,6,1981
2032,11700000,88036683,110,en,6.5,196,Hollywood Pictures,Magyar,Thriller,1,1992
2033,38000000,110824373,89,en,6.5,159,DreamWorks Animation,Nederlands,Action,6,2017
2034,23000000,150816700,98,en,6.5,658,Summit Entertainment,Pусский,Music,2,2008
2035,66000000,99318987,122,en,6.5,2278,Columbia Pictures,Pусский,Fantasy,4,2004
2036,45000000,131183530,120,en,6.5,1950,New Line Cinema,Pусский,Horror,8,1998
2037,22000000,23530831,114,en,6.6,210,Hyde Park Films,العربية,Drama,8,2008
2038,60000000,26288320,86,en,6.6,386,DreamWorks Animation,广州话 / 廣州話,Family,7,2003
2039,15000000,10903846,116,en,6.6,247,Paramount Classics,Český,Drama,12,2006
2040,37931000,47431461,77,en,6.6,303,Walt Disney Pictures,Dansk,Adventure,11,1990
2041,80000000,415885488,124,en,6.6,2796,Universal Pictures,English,Adventure,4,1999
2042,75000000,108000000,114,en,6.6,709,Village Roadshow Pictures,English,Action,9,1999
2043,50000000,25035950,139,en,6.6,439,Larger Than Life Productions,English,War,6,2016
2044,8000000,8279017,92,en,6.6,149,Saturn Films,English,Drama,5,2000
2045,4000000,36000000,152,en,6.6,51,Paramount Pictures,English,Action,1,1952
2046,12000000,42931041,88,en,6.6,1172,Lions Gate Films,English,Action,8,2006
2047,2200000,136400000,99,en,6.6,123,Paramount Pictures,English,Drama,12,1970
2048,2962051,3011195,108,en,6.6,97,Miramax,English,Drama,8,1996
2049,23000000,12803305,98,en,6.6,130,Miramax Films,English,Drama,12,1996
2050,70000000,240031094,124,en,6.6,1920,Twentieth Century Fox Film Corporation,English,Action,7,1990
2051,6000000,46616067,120,en,6.6,100,Orion Pictures,English,Action,4,1988
2052,15000000,50000000,162,en,6.6,83,Metro-Goldwyn-Mayer (MGM),English,History,11,1962
2053,20000000,117760134,105,en,6.6,1038,Paramount Pictures,English,Thriller,4,2007
2054,75000000,532680671,86,en,6.6,3322,DreamWorks SKG,English,Family,5,2005
2055,40000000,129540499,123,en,6.6,579,Columbia Pictures,English,Romance,8,2009
2056,10000000,3193102,89,en,6.6,110,Artisan Entertainment,English,Action,5,1999
2057,9000000,23936908,88,en,6.6,709,New Line Cinema,English,Comedy,5,2004
2058,20000000,7227038,120,en,6.6,403,Living Films,English,Thriller,12,2016
2059,120000000,461983149,117,en,6.6,3991,Walt Disney Pictures,English,Animation,6,2006
2060,950000,1500000,76,en,6.6,18,Steve Krantz Productions,English,Animation,8,1973
2061,7000000,50888000,108,en,6.6,154,Orion Pictures,English,Comedy,6,1988
2062,10000000,10835752,107,en,6.6,187,Big Indie Pictures,English,Comedy,3,2015
2063,2000000,18016290,88,en,6.6,218,United Artists,English,Comedy,8,1972
2064,30000000,66486080,95,en,6.6,2314,Lionsgate,English,Horror,4,2012
2065,2000000,4601043,100,en,6.6,355,Fox Searchlight Pictures,English,Crime,8,2003
2066,200000000,623933331,124,en,6.6,6969,Marvel Studios,English,Adventure,4,2010
2067,58000000,71664962,111,en,6.6,2858,DC Comics,English,Action,10,2010
2068,28000000,40400657,116,en,6.6,290,Metro-Goldwyn-Mayer (MGM),English,Thriller,12,1984
2069,10000000,15795189,99,en,6.6,50,United Artists,English,Western,5,1980
2070,3700000,2956000,102,en,6.6,17,Metro-Goldwyn-Mayer (MGM),English,Music,6,1948
2071,30000000,34742066,108,en,6.6,171,New Line Cinema,English,Music,3,2006
2072,14000000,320145693,119,en,6.6,305,Paramount Pictures,English,Romance,9,1987
2073,175000000,350170057,109,en,6.6,718,Walt Disney Pictures,English,Family,6,2017
2074,150000000,449326618,115,en,6.6,6678,Marvel Studios,English,Adventure,4,2011
2075,20000000,79114085,129,en,6.6,663,Universal Pictures,English,Adventure,4,1982
2076,175000000,331926147,93,en,6.6,1782,Walt Disney Pictures,English,Adventure,11,2015
2077,65000000,117487473,132,en,6.6,933,Columbia Pictures Corporation,English,Adventure,5,2001
2078,9000000,25000000,119,en,6.6,272,Metro-Goldwyn-Mayer (MGM),English,Adventure,6,1976
2079,230000000,794191988,129,en,6.6,2814,Walt Disney Pictures,English,Adventure,5,2017
2080,50000000,104478416,109,en,6.6,1340,Spyglass Entertainment,English,Adventure,1,2005
2081,6000000,40940662,90,en,6.6,239,Aspen Film Society,English,Adventure,7,1985
2082,48000000,390493908,143,en,6.6,937,Warner Bros.,English,Adventure,6,1991
2083,19000000,5656087,95,en,6.6,38,Walt Disney Pictures,English,Fantasy,4,1983
2084,200000000,325233863,96,en,6.6,1137,Walt Disney Pictures,English,Animation,11,2009
2085,60000000,108255770,97,en,6.6,689,Laika Entertainment,English,Animation,9,2014
2086,135000000,245724603,107,en,6.6,2094,Paramount Pictures,English,Animation,3,2011
2087,39000000,35287788,87,en,6.6,951,Tim Burton Productions,English,Animation,10,2012
2088,7200000,68392977,111,en,6.6,91,Warner Bros.,English,Drama,7,1984
2089,20000000,4001121,135,en,6.6,202,Endgame Entertainment,English,Drama,10,2007
2090,25000000,114977104,115,en,6.6,1302,Screen Gems,English,Drama,2,2010
2091,1000000,9138338,98,en,6.6,183,Rhino Films,English,Drama,5,2012
2092,950000,814666,103,en,6.6,28,ABC Pictures,English,Drama,9,1968
2093,6,8,122,en,6.6,91,Fred Berner Films,English,Drama,9,2000
2094,23000000,15600000,118,en,6.6,307,Jerry Weintraub Productions,English,Drama,5,2013
2095,4000000,44909486,111,en,6.6,254,Lions Gate Films,English,Drama,11,2001
2096,1152000,1439000,95,en,6.6,25,Metro-Goldwyn-Mayer (MGM),English,Drama,8,1935
2097,30000000,159291809,107,en,6.6,595,Summit Entertainment,English,Drama,8,2010
2098,72000000,37317558,152,en,6.6,193,Village Roadshow Pictures,English,Drama,12,2001
2099,9000000,84542002,80,en,6.6,344,Universal Pictures,English,Drama,11,1986
2100,37000000,95404397,113,en,6.6,166,Alcon Entertainment,English,Drama,9,2011
2101,38000000,635096,138,en,6.6,49,Universal Pictures,English,Drama,11,1999
2102,1000000,7202,81,en,6.6,32,Rival Pictures,English,Drama,1,2006
2103,36000000,50159144,95,en,6.6,202,Paramount Pictures,English,Drama,5,1997
2104,5500000,26414658,109,en,6.6,121,Malpaso Productions,English,Drama,12,1977
2105,30000000,102820008,112,en,6.6,1268,Bedford Falls Productions,English,Drama,11,2010
2106,22000000,221303188,127,en,6.6,155,Mirage Enterprises,English,Drama,7,1990
2107,42000000,270248367,154,en,6.6,513,Paramount Pictures,English,Drama,6,1993
2108,25000000,92991835,119,en,6.6,508,Castle Rock Entertainment,English,Drama,9,2007
2109,35000000,4651977,114,en,6.6,54,Columbia Pictures,English,Drama,2,1992
2110,100000,10178331,111,en,6.6,64,Destination Films,English,Drama,9,2006
2111,16000000,12434778,114,en,6.6,206,DreamWorks SKG,English,Drama,6,2012
2112,60000000,31720158,109,en,6.6,237,DreamWorks,English,Drama,4,2009
2113,20000000,3970078,121,en,6.6,49,Morpheus,English,Drama,12,1998
2114,70000000,154937680,134,en,6.6,292,Paramount Pictures,English,Drama,12,2006
2115,12000000,38120905,122,en,6.6,24,Touchstone Pictures,English,Drama,7,1991
2116,31000000,300473716,91,en,6.6,984,United Artists,English,Drama,11,1985
2117,17000000,270000000,99,en,6.6,894,United Artists,English,Drama,5,1982
2118,12000000,52223306,96,en,6.6,444,Fox Searchlight Pictures,English,Horror,8,2002
2119,2000000,14674076,100,en,6.6,1894,Northern Lights Films,English,Horror,2,2015
2120,22000000,28744356,115,en,6.6,219,Columbia Pictures,English,Action,12,1984
2121,30000000,48428063,79,en,6.6,1291,Focus Films,English,Action,8,2009
2122,3500000,5231128,75,en,6.6,115,Warner Bros. Entertainment,English,Action,2,2008
2123,9000000,6108720,106,en,6.6,679,Sudden Storm Productions,English,Action,10,2013
2124,30000000,41480851,125,en,6.6,210,Columbia Pictures,English,Action,9,2006
2125,185000000,343471816,122,en,6.6,2636,Paramount Pictures,English,Action,7,2016
2126,11000000,48572000,96,en,6.6,882,Universal Pictures,English,Action,1,1990
2127,27000000,101624843,111,en,6.6,1169,Columbia Pictures,English,Action,8,2008
2128,14500000,8089290,93,en,6.6,105,Universal Pictures,English,Action,6,1984
2129,80000000,157107755,118,en,6.6,2207,Alcon Entertainment,English,Action,1,2010
2130,75000000,180557550,126,en,6.6,1519,Jerry Bruckheimer Films,English,Action,11,2006
2131,15000000,44862187,104,en,6.6,384,Miramax Films,English,Action,8,1997
2132,1500000,11806119,92,en,6.6,370,Cannon Films,English,Action,2,1988
2133,6000000,18750246,91,en,6.6,75,Castle Rock Entertainment,English,Comedy,4,2003
2134,35000000,18317151,96,en,6.6,214,Columbia Pictures Corporation,English,Comedy,12,2007
2135,38000000,105610124,114,en,6.6,873,Josephson Entertainment,English,Comedy,10,2010
2136,75000000,196482882,99,en,6.6,2161,Columbia Pictures Corporation,English,Comedy,2,2004
2137,55000000,330444045,108,en,6.6,1743,DreamWorks SKG,English,Comedy,10,2000
2138,28000000,77516304,90,en,6.6,529,Miramax Films,English,Comedy,10,2001
2139,24000000,33208099,146,en,6.6,61,Twentieth Century Fox Film Corporation,English,Comedy,12,1969
2140,85000000,340487652,107,en,6.6,1512,Walt Disney Pictures,English,Comedy,11,2007
2141,25000000,2336172,114,en,6.6,50,Isle of Man Film,English,Comedy,11,2009
2142,10000000,31609243,100,en,6.6,19,Lions Gate Films,English,Comedy,2,2007
2143,22000000,194647323,100,en,6.6,657,Universal Pictures,English,Comedy,1,2017
2144,12000000,27400000,100,en,6.6,91,New Line Cinema,English,Comedy,10,1995
2145,15000000,79258538,100,en,6.6,338,Universal Pictures,English,Comedy,8,1989
2146,2090000,40000000,109,en,6.6,53,Twentieth Century Fox Film Corporation,English,Comedy,7,1970
2147,10000000,1978592,101,en,6.6,661,Sidney Kimmel Entertainment,English,Comedy,4,2016
2148,18000000,36602000,101,en,6.6,312,Imagine Entertainment,English,Comedy,2,1989
2149,2500000,324138,96,en,6.6,446,This Is That Productions,English,Comedy,9,2010
2150,30000000,33013805,113,en,6.6,281,Miramax Films,English,Comedy,12,2002
2151,30000000,33013805,113,en,6.6,281,Miramax Films,English,Comedy,12,2002
2152,3000000,18492362,100,en,6.6,367,Fox Searchlight Pictures,English,Comedy,1,2001
2153,23000000,86930411,85,en,6.6,556,Paramount Pictures,English,Comedy,6,1991
2154,24000000,87055349,91,en,6.6,552,DreamWorks SKG,English,Comedy,2,2003
2155,40000000,123494610,117,en,6.6,1028,Happy Madison Productions,English,Comedy,5,2014
2156,2000000,22179430,108,en,6.6,132,Night and Day Pictures,English,Comedy,5,2007
2157,23000000,29541790,124,en,6.6,265,Summit Entertainment,English,History,8,2007
2158,5000000,2450846,112,en,6.6,359,The Combine,English,Thriller,10,2014
2159,50000000,260095987,112,en,6.6,2496,Paramount Pictures,English,Thriller,6,2011
2160,48000000,196397415,111,en,6.6,1303,Hofflund/Polone,English,Crime,3,2002
2161,16000000,5367030,99,en,6.6,209,Miramax Films,English,Crime,3,2007
2162,9500000,120000,104,en,6.6,314,Nu Image Films,English,Crime,9,2010
2163,35000000,29400000,123,en,6.6,221,Epsilon Motion Pictures,English,Crime,1,2001
2164,13000000,44726644,107,en,6.6,262,Twentieth Century Fox Film Corporation,English,Crime,8,1988
2165,25000000,84618541,96,en,6.6,543,New Line Cinema,English,Crime,4,2017
2166,13000000,68572378,94,en,6.6,1275,TriStar Pictures,English,Crime,3,2013
2167,125000000,752100229,123,en,6.6,5767,Lionsgate,English,Science Fiction,11,2014
2168,10000000,44460850,83,en,6.6,68,Walt Disney Television Animation,English,Science Fiction,1,2001
2169,15000000,145000000,84,en,6.6,1965,Twentieth Century Fox Film Corporation,English,Science Fiction,2,2012
2170,110000000,125537191,114,en,6.6,2354,Summit Entertainment,English,Science Fiction,10,2013
2171,17000000,33000000,96,en,6.6,717,Walt Disney Pictures,English,Science Fiction,7,1982
2172,65000,28575078,100,en,6.6,520,Kathbur Pictures,English,Documentary,1,2004
2173,150000000,709709780,144,en,6.6,4113,Paramount Pictures,Español,Adventure,6,2007
2174,13000000,16929123,99,en,6.6,98,Touchstone Pictures,Español,Drama,6,2001
2175,61000000,131940411,109,en,6.6,1611,Universal Studios,Español,Action,8,2013
2176,5000000,4040588,110,en,6.6,60,Zininsa Film Production,Français,Comedy,8,2008
2177,140000000,449220945,183,en,6.6,1833,Jerry Bruckheimer Films,Français,History,5,2001
2178,140000000,370569774,124,en,6.6,7174,Paramount Pictures,Français,Action,7,2011
2179,25000000,38307627,124,en,6.6,264,Walt Disney Pictures,हिन्दी,Drama,5,2014
2180,3000000,14182492,101,en,6.6,192,Universal Pictures,Latin,Horror,10,1987
2181,23000000,351583407,101,en,6.6,2550,New Line Cinema,svenska,Romance,7,1994
2182,10500000,75902208,97,en,6.6,848,Columbia Pictures,Tiếng Việt,Drama,3,1999
2183,350000,3515061,85,en,6.7,61,HBO/Cinemax Documentary,বাংলা,Documentary,12,2004
2184,32000000,51155219,137,en,6.7,580,Paramount Vantage,Deutsch,Action,12,2008
2185,25000000,227853986,114,en,6.7,1066,Silver Pictures,English,Action,7,1989
2186,40000000,132820716,157,en,6.7,1723,Columbia Pictures,English,Thriller,12,2012
2187,50000000,122915111,115,en,6.7,1688,Summit Entertainment,English,Action,10,2013
2188,1344000,13500000,134,en,6.7,47,Metro-Goldwyn-Mayer (MGM),English,Drama,6,1942
2189,14000000,161001698,145,en,6.7,403,Universal Pictures,English,Drama,12,1989
2190,13800000,52293982,119,en,6.7,297,Silver Screen Partners,English,Drama,10,1986
2191,3000000,7100000,91,en,6.7,25,Paramount Pictures,English,Comedy,12,1960
2192,15000000,19853892,102,en,6.7,169,Warner Bros.,English,Mystery,12,1980
2193,80000000,457696359,110,en,6.7,2677,Paramount Pictures,English,Adventure,5,1996
